0.000000	10.777738	msg1
12.303868	21.334780	msg2
21.791045	35.243013	msg3
35.951012	220.980390	msg4
224.222053	231.252674	msg5
234.325939	332.754621	msg6
332.838820	360.243721	msg7 
362.531860	385.660356	msg8
388.573835	523.278655	msg9
525.370015	604.833978	msg10
604.833978	788.310954	msg11
792.898883	804.251245	msg12
804.251245	811.654399	msg13
816.795435	845.640930	msg14
849.586980	956.598610	msg15
963.695464	974.639934	msg16
974.639934	1049.084921	msg17
1051.349874	1143.663856	msg18
1143.663856	1273.864320	msg19
1274.893844	1419.233104	msg20
1422.656885	1470.436686	msg21
1470.457376	1597.382290	msg22
1601.287759	1785.884940	msg23
1787.968312	1865.728286	msg24
1867.230252	2055.905833	msg25
2059.911077	2173.488341	msg26
2175.848574	2362.787387	msg27
2362.787387	2524.140663	msg28
2524.140663	2823.617823	msg29
2834.539907	2842.475485	msg30
2842.514007	2909.411979	msg31
2911.900729	2981.626839	msg32
2981.626839	3040.035316	msg33
3040.035316	3259.434991	msg34
3261.279710	3270.725147	msg35
3273.582215	3286.319495	msg36
3298.847730	3306.228495	msg37
3310.858495	3314.943789	msg38
3314.943789	3322.503462	msg39
3322.503462	3724.214310	msg40
3724.214310	3883.786589	msg41
3885.990637	4142.403540	msg42
4142.403540	4231.489117	msg43
4232.203372	4519.844249	msg44
4520.535188	4598.447821	msg45
4600.262418	4619.445299	msg46
4619.445299	4679.065387	msg47
4679.748666	4731.167294	msg48
4731.167294	4922.010252	msg49
4922.048826	5026.181385	msg50
5027.480403	5051.012711	msg51
5054.318290	5069.086559	msg52
5071.402008	5078.447494	msg53
5089.295314	5152.741461	msg54
5154.324177	5161.737954	msg55
5170.651146	5222.985195	msg56
