0.000000	3.763923	msg1
12.985534	84.700703	msg2
119.412264	209.475840	msg3
210.148166	234.853136	msg4
235.449623	344.653464	msg5
350.057438	580.383347	msg6
581.253848	613.810593	msg7
646.469005	702.875725	msg8
702.875725	793.955249	msg9
795.387735	836.731685	msg10
836.731685	909.136107	msg11
912.174911	988.531688	msg12
989.654616	1012.266737	msg13
1019.880955	1031.886207	msg14
1034.570093	1085.421561	msg15
1086.369086	1101.845329	msg16
1113.215629	1248.302869	msg17
1249.634564	1299.569006	msg18
1303.478808	1431.860520	msg19
1432.348987	1459.069667	msg20
1459.324175	1515.340146	msg21
1520.621185	1536.018914	msg22
1540.536430	1569.061413	msg23
1571.452653	1702.263490	msg24
1702.441512	1762.756325	msg25
1762.977749	1937.151591	msg26
1938.860417	2182.917228	msg27
2189.428244	2258.231600	msg28
2260.144405	2265.349014	msg29
2267.045669	2278.744383	msg30
2279.191467	2293.349146	msg31
2293.498174	2304.079176	msg32
2304.079176	2315.256290	msg33
2315.852403	2338.281146	msg34
2338.355660	2344.763873	msg35
2345.658042	2357.952868	msg36
2365.151961	2380.576379	msg37
2382.960830	2469.099127	msg38
2470.589409	2534.597018	msg39
2534.969589	2608.099078	msg40
