0.000000	36.650650	msg1
36.650650	106.531223	msg2
108.485924	268.282758	msg3
268.282758	379.660011	msg4
383.773028	529.927676	msg5
532.859728	714.850566	msg6
714.850566	865.281123	msg7
865.281123	1016.892645	msg8
1018.236502	1091.945031	msg9
1091.945031	1164.350426	msg10
1168.829950	1282.609857	msg11
1283.617750	1455.682371	msg12
1462.849609	1573.616018	msg13
1585.751455	1660.518781	msg14
1670.292288	1679.414227	msg15
1687.436647	1705.843418	msg16
1712.033306	1729.584895	msg17
1730.389173	1759.801320	msg18
1761.552406	1777.597246	msg19
1778.126645	1786.719186	msg20
1788.103766	1836.930576	msg21
1844.586490	1854.197105	msg22
1858.676629	1924.362738	msg22
1926.154548	2019.247198	msg23
2022.057082	2071.576182	msg24
2079.069204	2088.598373	msg25
2095.114044	2175.256798	msg26
2180.387889	2271.118610	msg27
2283.742722	2307.687814	msg28
2310.294082	2355.089321	msg29
2358.184265	2369.912473	msg30
2370.645486	2524.170986	msg31
2555.364762	2573.445749	msg32
2578.332502	2600.730122	msg33
2603.336390	2623.942200	msg34
2629.887750	2639.742702	msg35
2650.982235	2669.226114	msg36
2670.447802	2675.823231	msg37
2676.882028	2713.939907	msg38
2715.894608	2741.631509	msg39
2746.762600	2792.860973	msg40
2800.191103	2840.425372	msg41
2843.438870	2925.291989	msg42
2926.839460	2997.697384	msg43
2999.652085	3111.640182	msg44
3111.640182	3141.042148	msg45
3147.232036	3190.316911	msg46
3199.031621	3211.574288	msg47
3218.660080	3233.890461	msg48
