0.000000	4.755418	msg1
8.355505	11.140674	msg2
12.758724	24.668635	msg3
30.477701	60.690147	msg4
61.538960	93.853481	msg5
93.853481	125.599565	msg6
134.907850	194.413607	msg7
195.054390	207.870053	msg8
214.790511	234.270319	msg9
237.602391	244.266536	msg10
244.530998	307.131279	msg11
316.328464	330.483239	msg12
345.082489	419.090681	msg13
420.644020	545.249658	msg14
545.249658	674.948996	msg15
674.948996	728.409400	msg16
728.409400	790.703978	msg17
809.009840	928.718786	msg18
932.139715	1198.422991	msg19
1198.422991	1205.814381	msg20
1207.386345	1482.985468	msg21
1493.229884	1514.308052	msg22
1514.308052	1550.840084	msg23
1550.840084	1663.244757	msg24
1664.156546	1719.528128	msg25
1719.528128	1970.231617	msg26
1983.639167	2086.532584	msg27
2096.603436	2107.607980	msg28
2107.607980	2132.501559	msg29
2132.501559	2182.152325	msg30
2182.152325	2292.128486	msg31
2297.370482	2303.214668	msg32
2303.214668	2332.655988	msg33
2342.704738	2452.652579	msg34
2456.508229	2529.031174	msg35
2529.949186	2759.542637	msg36
2763.145577	2771.334076	msg37
2771.334076	3072.033842	msg38
3076.328255	3099.110480	msg39
3102.743433	3183.098886	msg40
3184.532951	3199.686240	msg41
3203.414809	3229.180181	msg42
