0.000000	5.114992	msg1
6.256354	27.646323	msg2
28.872230	52.671740	msg3
52.671740	74.780344	msg4
75.837161	118.758631	msg5
118.758631	162.264367	msg6
162.854167	177.128279	msg7
181.970463	322.809428	msg8
322.809428	372.883706	msg9
396.310439	428.427488	msg10
433.058592	469.672500	msg11
469.672500	513.549397	msg12
517.465884	533.437809	msg13
542.311101	548.553002	msg14
554.060563	610.770087	msg15
615.083369	666.640482	msg16
861.925008	1044.311091	msg17
1046.935377	1251.034332	msg18
1251.034332	1259.519821	msg19
1270.657025	1325.385100	msg20
1328.105014	1347.076418	msg21
1347.076418	1387.375660	msg22
1390.259951	1419.863110	msg23
1422.381166	1430.347380	msg24
1431.675082	1482.585596	msg25
1493.115649	1547.767653	msg26
1550.239494	1609.662540	msg27
1609.662540	1625.581192	msg28
1625.581192	1661.274569	msg29
1661.274569	1709.821517	msg30
1712.985473	1768.354700	msg31
1768.354700	1787.733930	msg32
1787.733930	1961.248722	msg33
1973.334233	1985.866239	msg34
2030.526479	2042.763496	msg35
2050.635718	2190.917423	msg36
2195.151591	2269.706057	msg37
2269.706057	2291.230484	msg38
2294.606865	2300.853170	msg39
2301.866084	2322.274726	msg40
2322.274726	2370.979019	msg41
2370.979019	2387.354466	msg42
2387.354466	2451.957215	msg43
2451.957215	2481.306420	msg44
2481.306420	2607.172960	msg45
2607.172960	2624.899037	msg46
2628.697939	2671.275540	msg47
2673.837784	2718.991016	msg48
2718.991016	2773.925772	msg49
2775.786531	2904.958724	msg50
2904.958724	2936.529883	msg51
2936.561984	2980.734418	msg52
2980.734418	3007.451064	msg53
3008.927505	3158.823797	msg54
3158.823797	3201.231553	msg55
3201.231553	3253.901662	msg56
3253.901662	3288.191493	msg57
3288.191493	3298.437816	msg58
