0.161620	5.484641	msg1
12.064125	33.397919	msg2
35.118387	82.790971	msg3
89.839673	177.844181	msg4
179.429097	366.593234	msg5
370.592433	438.762686	msg6
439.728010	515.436983	msg7
552.578968	666.625089	msg8
670.164610	741.069947	msg9
751.366735	802.551884	msg10
810.021652	831.166842	msg11
834.545476	942.064169	msg12
943.581106	1028.345736	msg13
1028.667511	1152.665661	msg14
1152.918484	1262.551696	msg15
1266.435975	1286.500921	msg16
1287.075519	1292.660607	msg17
1307.967886	1362.531669	msg18
1363.405057	1415.486579	msg19
1450.789852	1579.085992	msg20
1580.648897	1817.199215	msg21
1819.152847	1861.558145	msg22
1865.097666	1877.738812	msg23
1917.684834	1942.415512	msg24
1957.860694	1988.659123	msg25
1988.980897	2010.861572	msg26
2017.251096	2075.262465	msg27
2083.950380	2181.953737	msg28
2184.757773	2247.136083	msg29
2257.938517	2299.585347	msg30
2300.964381	2339.853143	msg31
2348.035412	2354.378969	msg32
2358.148329	2390.463695	msg33
2390.923373	2427.283905	msg34
2427.513744	2500.188842	msg35
2500.740456	2540.824380	msg36
2541.548373	2627.335787	msg37
2627.565626	2647.653556	msg38
2648.297105	2664.937450	msg39
2665.167289	2672.751977	msg40
2673.533430	2681.991505	msg41
2685.347155	2727.223824	msg42
2727.453663	2751.908535	msg43
2752.322245	2832.765901	msg44
2833.041708	2880.020804	msg45
2920.656342	2964.785434	msg46
2994.710474	3058.605721	msg47
3215.355931	3299.477012	msg48
3325.402853	3401.088842	msg49
3401.364649	3412.649745	msg50
3424.371535	3439.058248	msg51
3461.996182	3479.716770	msg52
3490.795011	3504.079706	msg53
3519.754727	3593.073374	msg54
3602.772581	3657.750074	msg55
3678.021875	3696.087222	msg56
3729.735655	3798.273650	msg57
3816.189601	3849.780574	msg58
3851.642270	3867.041484	msg59
3867.501162	3884.371346	msg60
3884.693121	3909.699606	msg61
3914.526225	3934.430284	msg62
3935.717383	3963.160162	msg63
3974.560177	3988.948100	msg64
3995.337624	4014.138456	msg65
4021.401369	4045.672369	msg66
4045.856240	4100.282120	msg67
4105.591401	4108.131123	msg68
