0.063910	4.484370	msg1
5.240641	11.376026	 msg2
13.027041	16.851005	msg3
17.841614	41.924429	msg4
49.132851	95.391554	msg5
95.391554	138.228670	msg6
138.447270	214.177232	msg7
214.591902	233.943185	msg8
235.670978	279.764258	msg9
279.764258	287.504771	msg10
287.504771	363.735002	msg11
369.471275	379.768922	msg12
379.768922	450.401104	msg13
450.401104	477.700235	msg14
477.700235	605.944885	msg15
605.944885	774.822600	msg16
774.822600	993.534265	msg17
993.534265	1032.339385	msg18
1038.991691	1056.854366	msg19
1060.180519	1071.637268	msg20
1085.804217	1255.986657	msg21
1255.986657	1365.759844	msg22
1365.759844	1376.150797	msg23
1376.150797	1440.411885	msg24
1440.411885	1482.338492	msg25
1485.413110	1740.002982	msg26
1740.002982	1780.856840	msg27
1780.856840	1873.846913	msg28
1887.387417	1980.823848	msg29
1981.871169	2066.503621	msg30
2066.503621	2182.596907	msg31
2185.636049	2209.276345	msg32
2213.972593	2221.459755	msg33
2227.041582	2232.489231	msg34
2248.617490	2331.474533	msg35
2340.142612	2359.228289	msg36
2359.228289	2557.813071	msg37
2557.813071	2614.250610	msg38
2616.203983	2710.620699	msg39
2710.620699	2786.362351	msg40
2796.176896	2806.727380	msg41
3080.665456	3212.357271	msg42
3268.935540	3293.420519	msg43
3293.420519	3367.092895	msg44
3373.708928	3392.373126	msg45
3394.996202	3422.538505	msg46
3424.028254	3550.163961	msg47
3550.277200	3716.067432	msg48
3718.099683	3765.712432	msg49
3769.410017	3781.802037	msg50
3785.442193	3791.261210	msg51
3814.110009	3822.485510	msg52
