0.000000	11.786113	msg1
12.558973	13.939080	msg2
14.656736	71.655154	msg3
71.655154	272.543523	msg4
272.543523	312.511421	msg5
312.511421	343.977860	msg6
343.977860	382.124017	msg7
382.124017	442.075863	msg8
442.075863	499.509014	msg9
499.509014	535.481502	msg10
535.481502	542.216424	msg11
543.734542	552.926055	msg11
552.926055	560.268224	msg12
