0.000000	13.063133	msg1
13.063133	15.639628	msg2
17.722751	54.835236	msg3
54.835236	198.773812	msg4
198.773812	246.850103	msg5
250.111835	259.102157	msg6
260.664499	297.173975	msg7
306.493210	324.825958	msg8
325.959579	381.681401	msg9
385.169465	390.052755	msg10
390.052755	397.116084	msg11
401.301761	406.097849	msg12
